tick_time_s,callsign_preceding,callsign_following,X_pre,Y_pre,X_fol,Y_fol,distance_nm,ATCZone_pre,thr_distance_nm_pre,ATCZone_fol,thr_distance_nm_fol,ATCZone,thr_distance_nm,min_required_nm,is_below_minima,margin_nm,Aircraft_Type_Preceding,Aircraft_Type_Following,Wake_Pre,Wake_Fol,wake_required_nm,wake_is_below,wake_margin_nm
16348.0,TAP1041,RYR2VR,22.719920670518903,10.303252587415294,17.737130773544603,10.276868359468892,4.982859749669208,TMA,4.208364496509123,TWR,0.5673634514053608,TWR,0.5673634514053608,3.0,False,1.982859749669208,A320,B738,,,,False,
16464.0,RYR2VR,RYR81RY,23.914621827891477,10.27130625456388,17.52618658892178,10.178789371423012,6.3891051154426854,TMA,5.40219110528568,TWR,0.334733066527641,TWR,0.334733066527641,3.0,False,3.3891051154426854,B738,B38M,,,,False,
16468.0,RYR2VR,RYR81RY,24.17203124764088,10.233308840085485,17.635385922619427,10.231237545989885,6.536645653191249,TMA,5.661622833057744,TWR,0.4558689509587186,TWR,0.4558689509587186,3.0,False,3.5366456531912487,B738,B38M,,,,False,
16472.0,RYR2VR,RYR81RY,24.4407749999526,10.194396472811036,17.7606890738979,10.287693112793916,6.680737402600565,TMA,5.932492894368034,TWR,0.5932893383611243,TWR,0.5932893383611243,3.0,False,3.680737402600565,B738,B38M,,,,False,
16548.0,RYR81RY,KLM73T,21.352173079692868,10.555523098044826,17.608555088349675,10.218829279947588,3.758728294550344,TMA,2.828486458805296,TWR,0.4263084594894462,TWR,0.4263084594894462,3.0,False,0.7587282945503442,B38M,B738,,,,False,
16552.0,RYR81RY,KLM73T,21.59397876973853,10.51942324853797,17.726520626839424,10.275646967538176,3.8751334637989823,TMA,3.0713789440053514,TWR,0.5572399122342705,TWR,0.5572399122342705,3.0,False,0.8751334637989823,B38M,B738,,,,False,
16656.0,KLM73T,AFR32SN,22.972156304131463,10.359067462302962,17.571202604152685,10.200355633601871,5.403285140901237,TMA,4.456004750536939,TWR,0.384646089343493,TWR,0.384646089343493,3.0,False,2.403285140901237,B738,A320,,,,False,
16660.0,KLM73T,AFR32SN,23.213448028202546,10.32157500414353,17.695785975897937,10.255718886437656,5.518055051526905,TMA,4.69922303995002,TWR,0.5209577704613658,TWR,0.5209577704613658,3.0,False,2.518055051526905,B738,A320,,,,False,
16796.0,AFR32SN,VLG8SJ,24.034232258261717,10.165045511727206,17.55836746879316,10.191029540204868,6.4759169189555355,TMA,5.529604668348689,TWR,0.3690802385071733,TWR,0.3690802385071733,3.0,False,3.4759169189555355,A320,A320,,,,False,
16800.0,AFR32SN,VLG8SJ,24.27179292943916,10.146739438135288,17.67886046875167,10.249809017677984,6.593738072551408,TMA,5.767860921861829,TWR,0.5031168146989343,TWR,0.5031168146989343,3.0,False,3.5937380725514076,A320,A320,,,,False,
18908.0,VLG4SW,VLG4VF,16.436989666074947,6.607566323704032,18.086343057834416,10.438151426817624,4.170581355531173,TMA,3.518626481886256,TWR,0.481923795730218,TWR,0.481923795730218,3.0,False,1.1705813555311728,A321,A321,,,,False,
18912.0,VLG4SW,VLG4VF,16.445809964106324,6.356988606489371,17.948539405069535,10.371108670111717,4.286181944098159,TMA,3.761459319690888,TWR,0.6351334926618768,TWR,0.6351334926618768,3.0,False,1.2861819440981588,A321,A321,,,,False,
19000.0,VLG4SW,DLH03K,18.243735014550943,1.0445972076739838,18.23690102647694,10.494741834590355,9.450147097957224,TMA,9.050487479410176,TWR,0.3216392236611834,TWR,0.3216392236611834,3.0,False,6.450147097957224,A321,A20N,,,,False,
19004.0,VLG4VF,DLH03K,16.502908826614416,6.44970808689971,18.118607640102372,10.443450831040105,4.308185669429817,TMA,3.659128875109908,TWR,0.4504473263216785,TWR,0.4504473263216785,3.0,False,1.3081856694298173,A321,A20N,,,,False,
19008.0,VLG4VF,DLH03K,16.504702828584616,6.195303989285503,17.97884493229839,10.37929342931274,4.436086403148738,TMA,3.9085511101913126,TWR,0.6042171873404989,TWR,0.6042171873404989,3.0,False,1.436086403148738,A321,A20N,,,,False,
19088.0,VLG4VF,VLG593U,16.396889465651753,0.6495770945959608,18.18353242438944,10.473628535951931,9.985193026898143,TMA,9.424004634691345,TWR,0.3788573467783177,TWR,0.3788573467783177,3.0,False,6.985193026898143,A321,A321,,,,False,
19092.0,DLH03K,VLG593U,16.752086632801127,7.445789782207528,18.06276300290821,10.424406921447904,3.2542330293532453,TMA,2.633935032453758,TWR,0.5090876230610282,TWR,0.5090876230610282,3.0,False,0.2542330293532453,A20N,A321,,,,False,
19172.0,VLG593U,VLG38HJ,16.445009655256072,7.472517534245387,17.970922280533422,10.384364419636771,3.2874399802801446,TMA,2.680148212298436,TWR,0.6092582403863216,TWR,0.6092582403863216,3.0,False,0.2874399802801446,A321,A321,,,,False,
19232.0,VLG593U,IBE04RC,16.372815182081737,3.523010922084908,18.22643195461316,10.49864624360121,7.217713161257909,TMA,6.569529636033696,TWR,0.3293753171740962,TWR,0.3293753171740962,3.0,False,4.217713161257909,A321,A320,,,,False,
19236.0,VLG593U,IBE04RC,16.26146733961278,3.250805201230248,18.113674415478705,10.450324006107644,7.433958708095644,TMA,6.8542665522309445,TWR,0.4520054873026232,TWR,0.4520054873026232,3.0,False,4.433958708095644,A321,A320,,,,False,
19240.0,VLG38HJ,IBE04RC,16.62125210735496,7.892221612392832,17.9828941208235,10.385976859807386,2.841282141366866,TMA,2.227852338752049,TWR,0.5977120391046001,TWR,0.5977120391046001,3.0,True,-0.15871785863313415,A321,A320,,,,False,
19304.0,VLG38HJ,EJU14CG,16.465226212414983,3.771154027850277,18.176234674457607,10.472589340930286,6.91641418746573,TMA,6.3117963915178645,TWR,0.3858899586175243,TWR,0.3858899586175243,3.0,False,3.9164141874657297,A321,A319,,,,False,
