Time,time_seconds,callsign_preceding,callsign_following,X_preceding,Y_preceding,lat_preceding,lon_preceding,X_following,Y_following,lat_following,lon_following,id_preceding,id_following,distance_nm,distance_to_threshold_preceding,distance_to_threshold_following,both_beyond_threshold,runway_preceding,runway_following,sid_preceding,sid_following,Time_preceding,Time_following
06:00:55:133,21655.133,EJU86XG,BAW47C,16.434060861328554,5.450716165187634,41.20595213,2.05643745,16.554647444281688,9.158237927965368,41.26771306,2.05945401,608,609,3.709482274584801,5.592779889248029,2.4640340741927718,True,LEBL-24L,LEBL-24L,-,-,,
06:00:59:125,21659.125,EJU86XG,BAW47C,16.43523161156776,5.200269772427441,41.20177947,2.05644019,16.519823253821013,8.99565951814186,41.26500686,2.05866694,608,609,3.7963323178843638,5.825399142330416,2.5918098339563085,True,LEBL-24L,LEBL-24L,-,-,,
06:01:03:109,21663.109,EJU86XG,BAW47C,16.43510863462933,4.947285058114193,41.19756461,2.05641405,16.49169041411889,8.83520972559302,41.26233565,2.05802844,608,609,3.8883363689064434,6.062268689160748,2.7173236220407,True,LEBL-24L,LEBL-24L,-,-,,
06:01:07:094,21667.094,EJU86XG,BAW47C,16.435034046471884,4.691645188282329,41.19330551,2.05638874,16.465293024640903,8.676316607833582,41.25969025,2.0574286,608,609,3.984786308893921,6.302880155665778,2.844297258996303,True,LEBL-24L,LEBL-24L,-,-,,
06:01:11:086,21671.086,EJU86XG,BAW47C,16.436715920716246,4.4405359278739045,41.18912177,2.05640274,16.442996770123184,8.520670051949894,41.25709865,2.05692,608,609,4.080138958358969,6.539776970090579,2.969384164223481,True,LEBL-24L,LEBL-24L,-,-,,
06:01:15:070,21675.07,EJU86XG,BAW47C,16.437579798275888,4.1900684962908485,41.18494878,2.05639869,16.41562000200837,8.356387437090198,41.25436352,2.05629805,608,609,4.166376813145389,6.777338828791536,3.1071922090305324,True,LEBL-24L,LEBL-24L,-,-,,
06:01:19:055,21679.055,EJU86XG,BAW47C,16.437057668579328,3.932569713634856,41.18065874,2.05636331,16.387340145296776,8.189945278529917,41.25159247,2.05565594,608,609,4.257665854982855,7.022924032008227,3.249915324695185,True,LEBL-24L,LEBL-24L,-,-,,
06:01:23:047,21683.047,EJU86XG,BAW47C,16.438543136081172,3.675682552274779,41.17637875,2.05637243,16.358947591050427,8.024829967152645,41.24884353,2.05501151,608,609,4.349875709388438,7.268171438091971,3.3940850364194364,True,LEBL-24L,LEBL-24L,-,-,,
06:01:27:039,21687.039,EJU86XG,BAW47C,16.440912935242242,3.4223301876879093,41.17215759,2.05640145,16.329177125885735,7.857953513405171,41.24606534,2.05433644,608,609,4.437030446000976,7.510555625455955,3.542548978441248,True,LEBL-24L,LEBL-24L,-,-,,
06:01:31:031,21691.031,EJU86XG,BAW47C,16.442715718942008,3.165646645316399,41.16788097,2.05641761,16.296587930480428,7.689533853126346,41.24326163,2.05359883,608,609,4.526246656949569,7.757002948725777,3.6957560913413774,True,LEBL-24L,LEBL-24L,-,-,,
06:01:35:023,21695.023,EJU86XG,BAW47C,16.444887601637486,2.900342501039139,41.1634607,2.05644114,16.26363751894541,7.517840597065331,41.2404034,2.05285298,608,609,4.621054020381216,8.012322960361965,3.853372320172245,True,LEBL-24L,LEBL-24L,-,-,,
06:01:39:008,21699.008,EJU86XG,BAW47C,16.44545109715699,2.6359469786056957,41.15905568,2.05642916,16.26363751894541,7.517840597065331,41.2404034,2.05285298,608,609,4.88527803499238,8.267797151985354,3.853372320172245,True,LEBL-24L,LEBL-24L,-,-,,
06:01:43:188,21703.188,BAW47C,VLG5RP,16.201205138584335,7.180927670565115,41.23479454,2.05143891,18.170257123873974,10.475221834765708,41.28953558,2.09540026,609,610,3.8379082533405033,4.165412626726474,0.39019376516836335,False,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:01:47:172,21707.172,BAW47C,VLG5RP,16.166744540015973,7.0082909413119046,41.23192068,2.05065971,18.042882831972587,10.417820422880128,41.28858904,2.09257013,609,610,3.8916302722931895,4.3284443082967465,0.5299022339419969,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:01:51:164,21711.164,BAW47C,VLG5RP,16.13461260460763,6.839557731772553,41.22911169,2.04993252,17.907307127756606,10.352152479104875,41.28750533,2.0895574,609,610,3.9345606783208975,4.487914050840366,0.6805143673725014,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:01:55:148,21715.148,BAW47C,VLG5RP,16.09945907719732,6.664661379205893,41.22620022,2.0491379,17.75010340881935,10.276184559631774,41.28625157,2.0860642,609,610,3.970859654063514,4.655094844311234,0.8550920480670275,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:01:59:133,21719.133,BAW47C,VLG5RP,16.068161699115272,6.497189648202848,41.22341218,2.04842944,17.591241924187987,10.202846926823485,41.28504165,2.08253464,609,610,4.006453448949788,4.814726161039475,1.0300631748974494,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:03:125,21723.125,BAW47C,VLG5RP,16.032922180249976,6.3229328308395125,41.22051136,2.04763311,17.4165611640081,10.128808078402246,41.28382111,2.07865441,609,610,4.049585563657831,4.982917040556817,1.219687598020705,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:07:117,21727.117,BAW47C,VLG5RP,15.998545028814492,6.153096884145088,41.21768413,2.04685635,17.26455057998797,10.052526884054584,41.28256142,2.07527672,609,610,4.099795650980209,5.147476985421127,1.389675565312838,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:11:109,21731.109,BAW47C,VLG5RP,15.96219613949396,5.975392784620436,41.21472594,2.04603528,17.105744158072575,9.974443533990687,41.2812721,2.07174832,609,610,4.159339967691249,5.320436107041614,1.566601824717109,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:15:094,21735.094,BAW47C,VLG5RP,15.926351259900848,5.7934895588882975,41.21169775,2.04522507,16.957526094090042,9.885180467985831,41.27979565,2.06845373,609,610,4.219627475768035,5.497400233428396,1.7387698712774187,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:19:086,21739.086,BAW47C,VLG5RP,15.89112432916207,5.611694227176719,41.20867131,2.04442863,16.831155019414727,9.752162155327916,41.27758856,2.06563946,609,610,4.245837062660972,5.674520728163246,1.9113850860978028,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:23:078,21743.078,BAW47C,VLG5RP,15.85088721675296,5.415284106706243,41.20540171,2.04352001,16.738818870526117,9.60395316950361,41.2751259,2.06357844,609,610,4.281748607684494,5.867431751784233,2.063792754203459,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:27:063,21747.063,BAW47C,VLG5RP,15.813879144619742,5.222088990047536,41.20218545,2.04268327,16.657978100593905,9.433129656655284,41.27228562,2.06177027,609,610,4.2948069273601694,6.056514203680953,2.2219362052293286,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:31:055,21751.055,BAW47C,VLG5RP,15.773427608797586,5.022185595281544,41.19885765,2.04176977,16.60613725057246,9.247079224677536,41.26918958,2.06060365,609,610,4.306173652700931,6.253606792047621,2.3698502450041796,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:35:047,21755.047,BAW47C,VLG5RP,15.729307207212813,4.820364079882132,41.19549813,2.04077496,16.545895734803622,9.05729494416607,41.26603191,2.05925059,609,610,4.314904398954254,6.45444348818151,2.532775861137872,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:39:039,21759.039,BAW47C,VLG5RP,15.6658559041718,4.613856958598058,41.19206182,2.03935185,16.48982907852692,8.86200054822698,41.26278213,2.05798968,609,610,4.327315074057141,6.6681356931019415,2.7010262534521843,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:43:039,21763.039,BAW47C,VLG5RP,15.565285818066236,4.414906432010404,41.18875384,2.03710778,16.436444020552727,8.662202175262387,41.25945711,2.05678791,609,610,4.335716520300411,6.890993937275297,2.874937956591109,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:47:039,21767.039,BAW47C,VLG5RP,15.427184785287777,4.236796599236536,41.18579549,2.03403489,16.384675986488368,8.45409047566762,41.25599346,2.05562133,609,610,4.32462218471853,7.11131628399921,3.0577524042057522,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:51:039,21771.039,BAW47C,VLG5RP,15.23520682466857,4.088050602192521,41.18332976,2.02977212,16.336124479594613,8.236605450743307,41.25237341,2.05452529,609,610,4.292147133354365,7.3296303068915565,3.249192366825868,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:55:047,21775.047,BAW47C,VLG5RP,15.058624963901272,3.9511702717036927,41.18106058,2.02585149,16.289847118891057,8.010684817200518,41.24861265,2.05347899,609,610,4.242118143102333,7.531819498416044,3.4493549922691082,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:02:59:055,21779.055,BAW47C,VLG5RP,14.834128379382436,3.861055811963205,41.17957343,2.02087441,16.245307127555055,7.777153377916886,41.24472496,2.05247061,609,610,4.162600822245917,7.716755022201748,3.657974374441573,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:03:03:063,21783.063,BAW47C,VLG5RP,14.593177796468618,3.793000374032847,41.1784546,2.01553515,16.205409836769693,7.538183852734891,41.24074634,2.05156472,609,610,4.077461396618747,7.893794428084221,3.871520384499149,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:03:07:070,21787.07,BAW47C,VLG5RP,14.33677629987801,3.774622419771405,41.17816412,2.00985807,16.164452815980148,7.28821979902454,41.23658461,2.05063446,609,610,3.96052622652669,8.040264682118446,4.097865157919946,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:03:11:086,21791.086,BAW47C,VLG5RP,14.073749284604716,3.7899468826450704,41.17843526,2.00403705,16.12386342655099,7.03095726441804,41.23230125,2.0497118,609,610,3.8349858265407293,8.167502264467126,4.333068116534679,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:03:15:102,21795.102,BAW47C,VLG5RP,13.810997496323251,3.822985484234085,41.17900122,1.99822345,16.08575290624273,6.766370070245374,41.22789568,2.04884351,609,610,3.7199495959121243,8.286423506587811,4.5758809773065625,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:03:19:109,21799.109,BAW47C,VLG5RP,13.55378737164328,3.865084360452433,41.17971752,1.99253311,16.04353435621144,6.493247609786063,41.22334818,2.04788357,609,610,3.62023232849967,8.401420018921074,4.830720609777418,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:03:23:125,21803.125,BAW47C,VLG5RP,13.295052221691266,3.906562840806603,41.18042329,1.98680884,15.995156396956292,6.216479464166081,41.21874035,2.04678701,609,610,3.5533473463983327,8.524263117544473,5.094030221090738,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:03:27:133,21807.133,BAW47C,VLG5RP,13.033756596521847,3.9435986197407313,41.1810549,1.98102744,15.947134606783452,5.945567364796802,41.21423005,2.04569902,609,610,3.5349187100776795,8.658358358968202,5.353828509601421,True,LEBL-24L,LEBL-24L,-,OLOXO1C,,
06:04:15:000,21855.0,VLG6LC,VLG91MM,16.468516654120705,7.821603837881842,41.24545004,2.0574206,18.14018329486372,10.458918047299935,41.28926627,2.09473176,611,612,3.1224822812902593,3.4872047317473336,0.4243330907643049,False,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:04:18:977,21858.977,VLG6LC,VLG91MM,16.466890104938134,7.587619189982457,41.24155184,2.05736282,18.010800967148935,10.400653682759934,41.28830549,2.09185704,611,612,3.208866436610962,3.679675509956087,0.5662209696348575,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
,21858.977,VLG5RP,VLG6LC,13.951803366549136,3.0694116271507115,41.16643792,2.00128115,16.466890104938134,7.587619189982457,41.24155184,2.05736282,610,611,5.17105993800596,8.842862610635802,3.679675509956087,True,LEBL-24L,LEBL-24L,OLOXO1C,DALIN1C,06:04:18:977,06:04:18:977
06:04:22:953,21862.953,VLG6LC,VLG91MM,16.465646416430637,7.34814115200169,41.23756209,2.05731302,17.86556913269402,10.329375206777865,41.28712902,2.08862967,611,612,3.29356039884916,3.881168293246146,0.7279658526629335,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:04:26:938,21866.938,VLG6LC,VLG91MM,16.461859495345468,7.100005104788541,41.23342827,2.05720608,17.709820004343566,10.259114648808518,41.28597021,2.08516933,611,612,3.396671686097569,4.09552205942571,0.8988158220030261,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:04:30:914,21870.914,VLG6LC,VLG91MM,16.460459649329017,6.848910396111152,41.22924499,2.05715176,17.541471361877502,10.180151762454871,41.28466725,2.0814289,611,612,3.5022500429733134,4.3149573570356505,1.084762206285176,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:04:34:898,21874.898,VLG6LC,VLG91MM,16.460468762183257,6.592447841059496,41.22497218,2.05712816,17.372706976570978,10.101277142250296,41.28336567,2.07767941,611,612,3.625473986209861,4.54181653252847,1.2710484294426503,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:04:38:883,21878.883,VLG6LC,VLG91MM,16.457612081162733,6.331055099249872,41.22061743,2.05704063,17.205292505701795,10.019241781848583,41.28201121,2.07395969,611,612,3.7632096703395885,4.777359939468804,1.4574502460198062,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:04:42:859,21882.859,VLG6LC,VLG91MM,16.453753712385897,6.068184647213156,41.21623813,2.05693079,17.041665897336156,9.935845958561329,41.28063369,2.07032397,611,612,3.9120895639686535,5.017226219468149,1.6410152004310445,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:04:46:844,21886.844,VLG6LC,VLG91MM,16.450659717267996,5.802572014541704,41.21181309,2.05683764,16.885221367716117,9.832987929196818,41.27893129,2.06684577,611,612,4.053775557815875,5.261513224643205,1.826611169327073,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:04:50:828,21890.828,VLG6LC,VLG91MM,16.449690138689146,5.541928510957909,41.20747069,2.05679201,16.752883862293842,9.701838396079465,41.27675572,2.0638995,611,612,4.170944339878598,5.502373215223868,2.0040826741781643,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:04:54:813,21894.813,VLG6LC,VLG91MM,16.448238416658164,5.278688257673672,41.20308506,2.05673547,16.63607518547491,9.56452110330058,41.27447622,2.06129709,611,612,4.289947066383681,5.747556131762275,2.172536184045584,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:04:58:805,21898.805,VLG6LC,VLG91MM,16.46033585025605,5.016324023504152,41.19871308,2.05697903,16.536742435567113,9.40082082814398,41.27175588,2.05907979,611,612,4.385162505104657,5.988765104024755,2.341638063092451,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:02:789,21902.789,VLG6LC,VLG91MM,16.524835891982658,4.746993873835037,41.19422138,2.05838215,16.461661298356553,9.219267384015945,41.26873636,2.05739858,611,612,4.472719684838933,6.2212408521072975,2.5039230063004685,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:06:766,21906.766,VLG6LC,VLG91MM,16.600607078481893,4.494205138319715,41.19000446,2.06003616,16.398502693784692,9.028653285007552,41.26556503,2.05598095,611,612,4.538949898083763,6.438069152800326,2.6667254455100564,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:10:742,21910.742,VLG6LC,VLG91MM,16.719755175666638,4.249437842000814,41.18591809,2.06265099,16.339300740184385,8.827277370272562,41.26221411,2.05465016,611,612,4.593621700149612,6.638665477866875,2.8382054740383214,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:14:719,21914.719,VLG6LC,VLG91MM,16.864597872891753,4.019772840427329,41.18208144,2.06583572,16.28899140843007,8.626536512773693,41.25887314,2.05351665,611,612,4.642584876421781,6.823278503343099,3.0075089481620827,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:18:695,21918.695,VLG6LC,VLG91MM,17.035744210270796,3.8184852538720735,41.17871559,2.06960504,16.235685357076903,8.411782022550302,41.25529889,2.05231556,611,612,4.662453149761806,6.9801830032171255,3.1931762462435973,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:19:008,21919.008,VLG91MM,DLH98Y,16.235685357076903,8.411782022550302,41.25529889,2.05231556,18.22159110147076,10.487937987348662,41.28974347,2.0965398,612,613,2.8730202254394817,3.1931762462435973,0.3383779662423335,False,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:05:22:672,21922.672,VLG6LC,VLG91MM,17.24223054373816,3.644681159268077,41.17580493,2.07415887,16.188918900381953,8.1951525730472,41.25169294,2.05125935,611,612,4.670787460980292,7.10994605228901,3.3799589586571717,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:22:984,21922.984,VLG91MM,DLH98Y,16.188918900381953,8.1951525730472,41.25169294,2.05125935,18.1019913620262,10.438764407599477,41.28893344,2.09388287,612,613,2.9484979748415325,3.3799589586571717,0.46746746473120965,False,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:05:26:648,21926.648,VLG6LC,VLG91MM,17.462606501783025,3.4881541254367834,41.17318091,2.07902142,16.14151880819094,7.96703592010685,41.24789564,2.05018817,611,612,4.669652537907655,7.22830155773567,3.5797140419607647,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:26:961,21926.961,VLG91MM,DLH98Y,16.14151880819094,7.96703592010685,41.24789564,2.05018817,17.972925185152842,10.378463205085248,41.28793868,2.09101498,612,613,3.0280407639784186,3.5797140419607647,0.6099250326881251,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:05:30:617,21930.617,VLG6LC,VLG91MM,17.69621204257323,3.369418472638394,41.17118532,2.08418015,16.09686805840415,7.729953675343892,41.24394877,2.04917722,611,612,4.644584850525577,7.315639399775105,3.788384350965551,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:30:945,21930.945,VLG91MM,DLH98Y,16.09686805840415,7.729953675343892,41.24394877,2.04917722,17.823974716839416,10.307053402994306,41.28676028,2.08770518,612,613,3.102312108068314,3.788384350965551,0.7751048587955005,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:05:34:594,21934.594,VLG6LC,VLG91MM,17.941889617137843,3.2620045631999908,41.16937721,2.08960689,16.057355776054646,7.488318723653122,41.23992569,2.04827983,611,612,4.627439808472331,7.398972100483813,4.0011293173784654,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:34:922,21934.922,VLG91MM,DLH98Y,16.057355776054646,7.488318723653122,41.23992569,2.04827983,17.666264448775127,10.234950198223702,41.28557089,2.08420121,612,613,3.183170051105806,4.0011293173784654,0.9485052405160673,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:05:38:570,21938.57,VLG6LC,VLG91MM,18.18605935743213,3.1624234110343084,41.16769946,2.09500076,16.020200918866625,7.239381359588713,41.23578078,2.04743412,611,612,4.6165494571363945,7.483223686875126,4.221833807031784,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:38:898,21938.898,VLG91MM,DLH98Y,16.020200918866625,7.239381359588713,41.23578078,2.04743412,17.493530299867523,10.15609088321664,41.28426995,2.0803636,612,613,3.267704685271045,4.221833807031784,1.1383802419967928,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:05:42:547,21942.547,VLG6LC,VLG91MM,18.43282912468469,3.062313090114311,41.16601244,2.10045184,15.98482719948966,6.9881534045948746,41.23159758,2.04662777,611,612,4.626546833282835,7.576218564555233,4.446694258613887,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:42:891,21942.891,VLG91MM,DLH98Y,15.98482719948966,6.9881534045948746,41.23159758,2.04662777,17.3256517257278,10.077491151674376,41.28297285,2.07663382,612,613,3.367761589794026,4.446694258613887,1.3237477552393724,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:05:46:523,21946.523,VLG6LC,VLG91MM,18.678594068549728,2.965904143475904,41.16438691,2.10588079,15.951278209971566,6.7386426506945005,41.22744286,2.0458621,611,612,4.655298877226031,7.673607725279528,4.672070430088687,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:46:867,21946.867,VLG91MM,DLH98Y,15.951278209971566,6.7386426506945005,41.22744286,2.0458621,17.15857619025916,10.001661985125915,41.28172173,2.07292226,612,613,3.479204447870194,4.672070430088687,1.5072160853759349,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:05:50:500,21950.5,VLG6LC,VLG91MM,18.926608664985675,2.869072904961538,41.16275391,2.11135921,15.914631817717128,6.483575457052009,41.22319577,2.04502742,611,612,4.704958366186709,7.779278706832447,4.9063686730967175,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:50:852,21950.852,VLG91MM,DLH98Y,15.914631817717128,6.483575457052009,41.22319577,2.04502742,16.9918473454311,9.922730536792583,41.28041878,2.06921823,612,613,3.6039118962113226,4.9063686730967175,1.6916814615442273,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:05:54:477,21954.477,VLG6LC,VLG91MM,19.176443642631924,2.771218081858136,41.16110345,2.11687753,15.914631817717128,6.483575457052009,41.22319577,2.04502742,611,612,4.941762202120851,7.893690284388473,4.9063686730967175,True,LEBL-24L,LEBL-24L,DALIN1C,-,,
06:05:54:836,21954.836,VLG91MM,DLH98Y,15.87972063509672,6.22937097935627,41.21896293,2.04423136,16.837963538025512,9.829544252454331,41.2788773,2.06579776,612,613,3.7255170187965865,5.141272131811324,1.8706341071672674,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:05:58:820,21958.82,VLG91MM,DLH98Y,15.84901688997606,5.979428574976234,41.21480081,2.04352897,16.707089845346037,9.695872026319469,41.27665957,2.06288374,612,613,3.814215662986216,5.372366240425153,2.0474240212570787,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:02:805,21962.805,VLG91MM,DLH98Y,15.813530346766711,5.720189019661842,41.21048411,2.04271992,16.609747724042325,9.541149825200778,41.2740887,2.06071127,612,613,3.903037738651832,5.615697281097898,2.206985273886228,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:06:797,21966.797,VLG91MM,DLH98Y,15.77945082116448,5.461558100261221,41.20617745,2.04194219,16.54839922302975,9.365656220840648,41.2711692,2.0593349,612,613,3.9791033889361276,5.8594105980358675,2.3505953178250647,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:10:781,21970.781,VLG91MM,DLH98Y,15.746409649142375,5.207482541263805,41.20194661,2.04118796,16.512478090934653,9.184869738141876,41.26815972,2.05852178,612,613,4.050490065584613,6.10001346720861,2.4821972127081673,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:14:766,21974.766,VLG91MM,DLH98Y,15.711589244301337,4.955639009222397,41.19775307,2.04039463,16.49728745147599,8.989126169936467,41.26489959,2.05816683,612,613,4.109299252719704,6.3406281156048765,2.6134000604490746,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:18:758,21978.758,VLG91MM,DLH98Y,15.65751710850524,4.700202441420748,41.19350094,2.03917484,16.497382071433496,8.787014933067677,41.2615323,2.0581501,612,613,4.172218773966181,6.59385548662145,2.745327995768068,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:22:758,21982.758,VLG91MM,DLH98Y,15.553903842152192,4.462482151988764,41.18954723,2.03685996,16.502174346033595,8.583250641327789,41.25813714,2.05823733,612,613,4.228468977213965,6.852986868210269,2.8832713996421253,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:26:758,21986.758,VLG91MM,DLH98Y,15.430563391565116,4.237306834336311,41.18580377,2.03410973,16.50315671378012,8.364789561351001,41.25449739,2.05823875,612,613,4.264571502116577,7.109385832440764,3.042163622976335,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:30:758,21990.758,VLG91MM,DLH98Y,15.28080890437419,4.024535929401516,41.18226862,2.03077616,16.508723843060746,8.148594396328075,41.25089507,2.05834198,612,613,4.302979588062004,7.366246921710734,3.203423576480624,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:34:758,21994.758,VLG91MM,DLH98Y,15.08864258813347,3.852911342286492,41.17942161,2.02650763,16.51537067366646,7.927525201848294,41.24721147,2.05846867,612,613,4.317178608140015,7.605579455704765,3.3741199911100757,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:38:758,21998.758,VLG91MM,DLH98Y,14.866206463160978,3.70566823973137,41.17698256,2.02157149,16.519916292990285,7.698206767360479,41.24339058,2.05854802,612,613,4.321471982539848,7.838545436037853,3.558389424383421,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:42:766,22002.766,VLG91MM,DLH98Y,14.628743424626467,3.6034102502550622,41.17529371,2.01630681,16.522395075976114,7.46096635393677,41.23943785,2.05858083,612,613,4.297284685672016,8.0414557409532,3.7554423258201637,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:46:758,22006.758,DLH98Y,DLH97F,16.523886918997455,7.218559913143004,41.23539912,2.05859129,18.159984504203365,10.466992028227937,41.28939926,2.09517164,613,614,3.6371866208144694,3.9618668298015915,0.40297546888648733,False,LEBL-24L,LEBL-24L,AGENA1C,-,,
06:06:46:773,22006.773,VLG91MM,DLH98Y,14.373027436719378,3.5330471203033715,41.17413712,2.01064097,16.523886918997455,7.218559913143004,41.23539912,2.05859129,612,613,4.267224045991739,8.229089432233406,3.9618668298015915,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:50:734,22010.734,DLH98Y,DLH97F,16.524417826210534,6.971306872145914,41.23127971,2.05858001,18.032116534202505,10.406028764020252,41.28839341,2.09233021,613,614,3.7510624986264216,4.176879058087097,0.5446302235740683,True,LEBL-24L,LEBL-24L,AGENA1C,-,,
06:06:50:789,22010.789,VLG91MM,DLH98Y,14.106757947422436,3.4968223756166443,41.17354965,2.00474445,16.524417826210534,6.971306872145914,41.23127971,2.05858001,612,613,4.23286212935455,8.397374627812994,4.176879058087097,True,LEBL-24L,LEBL-24L,-,AGENA1C,,
06:06:54:711,22014.711,DLH98Y,DLH97F,16.522768234247835,6.715466333670564,41.22701738,2.05851963,17.885752468278753,10.334027666465472,41.287205,2.08907765,613,614,3.8667443853214953,4.403923139120993,0.7077268494213349,True,LEBL-24L,LEBL-24L,AGENA1C,-,,
06:06:58:695,22018.695,DLH98Y,DLH97F,16.52323418355619,6.465647115784451,41.22285522,2.05850668,17.725511882213624,10.261131438776264,41.28600263,2.08551745,613,614,3.9813531507222057,4.627625509612465,0.8837489005838599,True,LEBL-24L,LEBL-24L,AGENA1C,-,,
06:07:02:680,22022.68,DLH98Y,DLH97F,16.51856998621293,6.206865470592161,41.2185441,2.05837927,17.562116671475795,10.187449191805085,41.28478729,2.08188736,613,614,4.115098594919499,4.864156878245811,1.0629679177573121,True,LEBL-24L,LEBL-24L,AGENA1C,-,,
06:07:06:664,22026.664,DLH98Y,DLH97F,16.513728738759667,5.95016227110255,41.21426762,2.05824815,17.39143362943057,10.110248794221045,41.28351376,2.07809548,613,614,4.251668584795826,5.1010123395211,1.2502848452849387,True,LEBL-24L,LEBL-24L,AGENA1C,-,,
06:07:10:648,22030.648,DLH98Y,DLH97F,16.50609695276404,5.692078277892762,41.20996833,2.05805512,17.230019078400694,10.033198003793432,41.28224192,2.07450925,613,614,4.401066202477555,5.342039632673529,1.42913923124401,True,LEBL-24L,LEBL-24L,AGENA1C,-,,
06:07:14:641,22034.641,DLH98Y,DLH97F,16.496420319381915,5.427604204189638,41.20556272,2.05781624,17.06721575315987,9.948268155413013,41.2808388,2.07089161,613,614,4.556556812672514,5.591298535612725,1.6126071561722868,True,LEBL-24L,LEBL-24L,AGENA1C,-,,
