tick_time_s,callsign_preceding,callsign_following,X_pre,Y_pre,X_fol,Y_fol,distance_nm,thr_distance_nm,ATCZone,min_required_nm,is_below_minima,margin_nm
21536.0,EJU86XG,VLG73LA,18.131288430681074,10.458970558503998,16.71416401205839,7.573108429388887,3.2150337239471507,,TMA,3.0,False,0.2150337239471507
21540.0,VLG73LA,EJU86XG,16.702562393325575,7.328405648121802,18.01068938255726,10.400792422063716,3.339274877671732,,TMA,3.0,False,0.3392748776717318
21544.0,VLG73LA,EJU86XG,16.691806906622393,7.081673579412648,17.868614415274266,10.33204145918147,3.456843540898589,,TMA,3.0,False,0.45684354089858914
21548.0,VLG73LA,EJU86XG,16.678097575149728,6.82921553111441,17.717755355505105,10.262595754749324,3.587337182409928,,TMA,3.0,False,0.5873371824099278
21552.0,VLG73LA,EJU86XG,16.66246558830113,6.56649464628226,17.560451288840287,10.189000513380089,3.7321477831847694,,TMA,3.0,False,0.7321477831847694
21556.0,VLG73LA,EJU86XG,16.648426198242877,6.304242174303164,17.398805924304558,10.113591104465453,3.8825518676526363,,TMA,3.0,False,0.8825518676526363
21560.0,VLG73LA,EJU86XG,16.630703593396767,6.032498522423007,17.24637906079616,10.037705521890146,4.05225115087133,,TMA,3.0,False,1.0522511508713297
21564.0,VLG73LA,EJU86XG,16.612539443479328,5.757867863258654,17.090610467697047,9.96210245577129,4.231328445426622,,TMA,3.0,False,1.2313284454266222
21576.0,VLG73LA,EJU86XG,16.554182194253446,4.886758446239702,16.69947378513931,9.61455589741829,4.7300294275778985,,TMA,3.0,False,1.7300294275778985
21580.0,VLG73LA,EJU86XG,16.53287167832905,4.584361497743832,16.602141130425874,9.472608443991472,4.888737716884919,,TMA,3.0,False,1.8887377168849193
21584.0,VLG73LA,EJU86XG,16.510694049987507,4.287323428241868,16.540332606283236,9.299845238628588,5.012609434578147,,TMA,3.0,False,2.012609434578147
21588.0,VLG73LA,EJU86XG,16.47540751169491,3.9822692808004967,16.497787283812244,9.116333600809895,5.134113097331768,,TMA,3.0,False,2.1341130973317677
21592.0,VLG73LA,EJU86XG,16.38960406572852,3.68747074110931,16.478388511143287,8.927335717304432,5.240617105504266,,TMA,3.0,False,2.240617105504266
21596.0,VLG73LA,EJU86XG,16.287656691194687,3.401704834072848,16.46319676094531,8.73010436820046,5.331290267034744,,TMA,3.0,False,2.3312902670347437
21600.0,VLG73LA,BAW47C,16.173890241127083,3.115321074058305,18.13791534795915,10.447087374812272,7.5902695412704695,,TMA,3.0,False,4.5902695412704695
21600.0,BAW47C,EJU86XG,18.13791534795915,10.447087374812272,16.456847977057713,8.530874214595737,2.549090108430165,,TMA,3.0,True,-0.4509098915698351
21604.0,VLG73LA,BAW47C,16.034880752362415,2.836473176869162,18.01316770913581,10.394692936132966,7.812829526660974,,TMA,3.0,False,4.812829526660974
21604.0,BAW47C,EJU86XG,18.01316770913581,10.394692936132966,16.447031517808334,8.319908460940574,2.599521722987731,,TMA,3.0,False,-0.4004782770122688
21608.0,VLG73LA,EJU86XG,15.895801297820656,2.5625344384634627,16.44111318697139,8.110905589396854,5.575104257765864,,TMA,3.0,False,2.5751042577658643
21608.0,EJU86XG,BAW47C,16.44111318697139,8.110905589396854,17.873294043268793,10.328597693889153,2.639943233380643,,TMA,3.0,True,-0.36005676661935704
21612.0,VLG73LA,EJU86XG,15.755791261029142,2.292539264192471,16.43536812927389,7.891915807892288,5.640464732447944,,TMA,3.0,False,2.6404647324479438
21612.0,EJU86XG,BAW47C,16.43536812927389,7.891915807892288,17.721986854296123,10.258999129807645,2.6941550060209374,,TMA,3.0,False,-0.3058449939790626
21616.0,VLG73LA,EJU86XG,15.613234139732226,2.011348026605038,16.432196899715688,7.666061902561111,5.7137106175558,,TMA,3.0,False,2.7137106175558
21616.0,EJU86XG,BAW47C,16.432196899715688,7.666061902561111,17.56401704965294,10.185594010254988,2.762075106419869,,TMA,3.0,False,-0.2379248935801308
21620.0,VLG73LA,EJU86XG,15.47221262843868,1.734092954729633,16.42979829271857,7.433955157204883,5.7797404294345585,,TMA,3.0,False,2.7797404294345585
21620.0,EJU86XG,BAW47C,16.42979829271857,7.433955157204883,17.3974252221178,10.115031515988356,2.850345999370292,,TMA,3.0,False,-0.1496540006297078
21624.0,VLG73LA,EJU86XG,15.331621509376587,1.4528436900501809,16.430289323986816,7.199920607133961,5.851150661001443,,TMA,3.0,False,2.8511506610014434
21624.0,EJU86XG,BAW47C,16.430289323986816,7.199920607133961,17.243595975598435,10.034962881188696,2.9493952609362384,,TMA,3.0,False,-0.05060473906376162
21628.0,EJU86XG,BAW47C,16.432389510460695,6.959299988011143,17.093350311465628,9.959173306672197,3.0718250452263014,,TMA,3.0,False,0.0718250452263014
21632.0,EJU86XG,BAW47C,16.43102176344298,6.710838012712729,16.938733163370507,9.877921847191812,3.2075209867177956,,TMA,3.0,False,0.20752098671779562
21636.0,EJU86XG,BAW47C,16.432026771949108,6.463720868107554,16.801954530247116,9.770038237975015,3.3269477147449544,,TMA,3.0,False,0.32694771474495443
21640.0,EJU86XG,BAW47C,16.43433512148904,6.2143487624702445,16.6970204275874,9.636359884066104,3.432078624735416,,TMA,3.0,False,0.43207862473541603
21644.0,EJU86XG,BAW47C,16.435578073844773,5.96312714161609,16.630516501047392,9.477926502510028,3.5202010649593114,,TMA,3.0,False,0.5202010649593114
21652.0,EJU86XG,BAW47C,16.434060861328554,5.450716165187634,16.554647444281688,9.158237927965368,3.709482274584801,,TMA,3.0,False,0.7094822745848011
21656.0,EJU86XG,BAW47C,16.43523161156776,5.200269772427441,16.519823253821013,8.99565951814186,3.7963323178843638,,TMA,3.0,False,0.7963323178843638
21660.0,EJU86XG,BAW47C,16.43510863462933,4.947285058114193,16.49169041411889,8.83520972559302,3.8883363689064434,,TMA,3.0,False,0.8883363689064434
21664.0,EJU86XG,BAW47C,16.435034046471884,4.691645188282329,16.465293024640903,8.676316607833582,3.984786308893921,,TMA,3.0,False,0.9847863088939208
21668.0,EJU86XG,BAW47C,16.436715920716246,4.4405359278739045,16.442996770123184,8.520670051949894,4.08013895835897,,TMA,3.0,False,1.0801389583589698
21672.0,EJU86XG,BAW47C,16.437579798275888,4.1900684962908485,16.41562000200837,8.356387437090198,4.166376813145389,,TMA,3.0,False,1.1663768131453889
21676.0,EJU86XG,BAW47C,16.437057668579328,3.932569713634856,16.387340145296776,8.189945278529917,4.257665854982855,,TMA,3.0,False,1.2576658549828554
21680.0,EJU86XG,BAW47C,16.438543136081172,3.675682552274779,16.358947591050427,8.024829967152645,4.349875709388438,,TMA,3.0,False,1.3498757093884377
21684.0,EJU86XG,BAW47C,16.440912935242242,3.4223301876879093,16.329177125885735,7.857953513405171,4.437030446000976,,TMA,3.0,False,1.4370304460009757
21688.0,UAE81W,EJU86XG,40.724592704102506,12.994841137921776,16.442715718942008,3.165646645316399,26.195851089360144,,TMA,3.0,False,23.195851089360144
21688.0,EJU86XG,BAW47C,16.442715718942008,3.165646645316399,16.296587930480428,7.689533853126346,4.52624665694957,,TMA,3.0,False,1.5262466569495698
21692.0,UAE81W,EJU86XG,40.433312452571386,13.068606571610363,16.444887601637486,2.900342501039139,26.05452208423276,,TMA,3.0,False,23.05452208423276
21692.0,EJU86XG,BAW47C,16.444887601637486,2.900342501039139,16.26363751894541,7.517840597065331,4.621054020381216,,TMA,3.0,False,1.6210540203812158
21696.0,UAE81W,EJU86XG,40.14163101172095,13.141915149677658,16.44545109715699,2.6359469786056957,25.920731273537825,,TMA,3.0,False,22.920731273537825
21696.0,EJU86XG,BAW47C,16.44545109715699,2.6359469786056957,16.23319179779106,7.350753280689173,4.719581811594476,,TMA,3.0,False,1.7195818115944759
21700.0,UAE81W,VLG5RP,39.84174301001754,13.21600456964688,18.170257123873974,10.475221834765708,21.844111117487532,,TMA,3.0,False,18.844111117487532
21700.0,VLG5RP,BAW47C,18.170257123873974,10.475221834765708,16.201205138584335,7.180927670565115,3.8379082533405033,,TMA,3.0,False,0.8379082533405033
21704.0,UAE81W,BAW47C,39.54475363333872,13.2937727949748,16.166744540015973,7.0082909413119046,24.20823395665629,,TMA,3.0,False,21.20823395665629
21704.0,BAW47C,VLG5RP,16.166744540015973,7.0082909413119046,18.042882831972587,10.417820422880128,3.891630272293189,,TMA,3.0,False,0.891630272293189
21708.0,UAE81W,BAW47C,39.25076586955707,13.37503590956767,16.13461260460763,6.839557731772553,24.022260859067135,,TMA,3.0,False,21.022260859067135
21708.0,BAW47C,VLG5RP,16.13461260460763,6.839557731772553,17.907307127756606,10.352152479104875,3.934560678320898,,TMA,3.0,False,0.934560678320898
21712.0,UAE81W,BAW47C,38.95308558865212,13.448867930638094,16.09945907719732,6.664661379205893,23.839331015310925,,TMA,3.0,False,20.839331015310925
21712.0,BAW47C,VLG5RP,16.09945907719732,6.664661379205893,17.75010340881935,10.276184559631774,3.970859654063514,,TMA,3.0,False,0.9708596540635139
21716.0,UAE81W,BAW47C,38.660654181922006,13.506573126938497,16.068161699115272,6.497189648202848,23.654855174734234,,TMA,3.0,False,20.654855174734234
21716.0,BAW47C,VLG5RP,16.068161699115272,6.497189648202848,17.591241924187987,10.202846926823485,4.006453448949788,,TMA,3.0,False,1.006453448949788
21720.0,UAE81W,BAW47C,38.36332577517143,13.568924479165128,16.032922180249976,6.3229328308395125,23.47661218488915,,TMA,3.0,False,20.47661218488915
21720.0,BAW47C,VLG5RP,16.032922180249976,6.3229328308395125,17.4165611640081,10.128808078402246,4.049585563657831,,TMA,3.0,False,1.049585563657831
21724.0,UAE81W,BAW47C,38.07580468119426,13.643147837090323,15.998545028814492,6.153096884145088,23.31322064915767,,TMA,3.0,False,20.31322064915767
21724.0,BAW47C,VLG5RP,15.998545028814492,6.153096884145088,17.26455057998797,10.052526884054584,4.099795650980209,,TMA,3.0,False,1.0997956509802087
21728.0,UAE81W,BAW47C,37.779368071311154,13.720697594105978,15.96219613949396,5.975392784620436,23.151214605162984,,TMA,3.0,False,20.151214605162984
21728.0,BAW47C,VLG5RP,15.96219613949396,5.975392784620436,17.105744158072575,9.974443533990687,4.159339967691249,,TMA,3.0,False,1.159339967691249
21732.0,UAE81W,BAW47C,37.49053261187108,13.79407689898368,15.926351259900848,5.7934895588882975,23.00050684587527,,TMA,3.0,False,20.00050684587527
21732.0,BAW47C,VLG5RP,15.926351259900848,5.7934895588882975,16.957526094090042,9.885180467985831,4.219627475768035,,TMA,3.0,False,1.2196274757680348
21736.0,UAE81W,BAW47C,37.198017515557694,13.860020797692078,15.89112432916207,5.611694227176719,22.84772611159242,,TMA,3.0,False,19.84772611159242
21736.0,BAW47C,VLG5RP,15.89112432916207,5.611694227176719,16.831155019414727,9.752162155327916,4.245837062660972,,TMA,3.0,False,1.2458370626609723
21740.0,UAE81W,BAW47C,36.9117459212556,13.93281791462412,15.85088721675296,5.415284106706243,22.718013811511973,,TMA,3.0,False,19.718013811511973
21740.0,BAW47C,VLG5RP,15.85088721675296,5.415284106706243,16.738818870526117,9.60395316950361,4.281748607684494,,TMA,3.0,False,1.2817486076844942
21744.0,UAE81W,BAW47C,36.62874413775207,14.006368062876716,15.813879144619742,5.222088990047536,22.592524505058538,,TMA,3.0,False,19.592524505058538
21744.0,BAW47C,VLG5RP,15.813879144619742,5.222088990047536,16.657978100593905,9.433129656655284,4.2948069273601694,,TMA,3.0,False,1.2948069273601694
21748.0,UAE81W,BAW47C,36.34456509435097,14.081625093055976,15.773427608797586,5.022185595281544,22.477658718455864,,TMA,3.0,False,19.477658718455864
21748.0,BAW47C,VLG5RP,15.773427608797586,5.022185595281544,16.60613725057246,9.247079224677536,4.306173652700931,,TMA,3.0,False,1.3061736527009309
21752.0,UAE81W,BAW47C,36.06403212055072,14.153941471614171,15.729307207212813,4.820364079882132,22.374465451236524,,TMA,3.0,False,19.374465451236524
21752.0,BAW47C,VLG5RP,15.729307207212813,4.820364079882132,16.545895734803622,9.05729494416607,4.314904398954254,,TMA,3.0,False,1.314904398954254
21756.0,UAE81W,BAW47C,35.783035066067825,14.224379142149608,15.6658559041718,4.613856958598058,22.294910497069957,,TMA,3.0,False,19.294910497069957
21756.0,BAW47C,VLG5RP,15.6658559041718,4.613856958598058,16.48982907852692,8.86200054822698,4.327315074057141,,TMA,3.0,False,1.3273150740571413
21760.0,UAE81W,BAW47C,35.50955546196939,14.292633010998914,15.565285818066236,4.414906432010404,22.256310880241877,,TMA,3.0,False,19.256310880241877
21760.0,BAW47C,VLG5RP,15.565285818066236,4.414906432010404,16.436444020552727,8.662202175262387,4.335716520300411,,TMA,3.0,False,1.3357165203004113
21764.0,UAE81W,BAW47C,35.23502294251481,14.362232524256884,15.427184785287777,4.236796599236536,22.24578398561381,,TMA,3.0,False,19.24578398561381
21764.0,BAW47C,VLG5RP,15.427184785287777,4.236796599236536,16.384675986488368,8.45409047566762,4.32462218471853,,TMA,3.0,False,1.32462218471853
21768.0,UAE81W,BAW47C,34.96831530050266,14.428112394595807,15.23520682466857,4.088050602192521,22.278071011417335,,TMA,3.0,False,19.278071011417335
21768.0,BAW47C,VLG5RP,15.23520682466857,4.088050602192521,16.336124479594613,8.236605450743307,4.292147133354365,,TMA,3.0,False,1.2921471333543648
21772.0,UAE81W,BAW47C,34.69448183399285,14.505330341347548,15.058624963901272,3.9511702717036927,22.292536190357243,,TMA,3.0,False,19.292536190357243
21772.0,BAW47C,VLG5RP,15.058624963901272,3.9511702717036927,16.289847118891057,8.010684817200518,4.242118143102333,,TMA,3.0,False,1.2421181431023331
21776.0,UAE81W,VLG6LC,34.43085914041899,14.567863241347624,18.18551571656754,10.481356594449696,16.751439327234376,,TMA,3.0,False,13.751439327234376
21776.0,VLG6LC,BAW47C,18.18551571656754,10.481356594449696,14.834128379382436,3.861055811963205,7.420254681238099,,TMA,3.0,False,4.420254681238099
21776.0,BAW47C,VLG5RP,14.834128379382436,3.861055811963205,16.245307127555055,7.777153377916886,4.162600822245917,,TMA,3.0,False,1.162600822245917
21780.0,UAE81W,BAW47C,34.17015551322656,14.63069014156085,14.593177796468618,3.793000374032847,22.376630131000923,,TMA,3.0,False,19.376630131000923
21780.0,BAW47C,VLG6LC,14.593177796468618,3.793000374032847,18.06117719863005,10.42530475539417,7.484282280914893,,TMA,3.0,False,4.484282280914893
21780.0,VLG6LC,VLG5RP,18.06117719863005,10.42530475539417,16.205409836769693,7.538183852734891,3.4321042536493946,,TMA,3.0,False,0.43210425364939464
21784.0,UAE81W,BAW47C,33.91266593895928,14.69381361673136,14.33677629987801,3.774622419771405,22.41526693031464,,TMA,3.0,False,19.41526693031464
21784.0,BAW47C,VLG5RP,14.33677629987801,3.774622419771405,16.164452815980148,7.28821979902454,3.96052622652669,,TMA,3.0,False,0.9605262265266901
21784.0,VLG5RP,VLG6LC,16.164452815980148,7.28821979902454,17.92609266598337,10.362814196095943,3.543516003579247,,TMA,3.0,False,0.543516003579247
21788.0,UAE81W,VLG5RP,33.64840762143987,14.764065119126029,16.12386342655099,7.03095726441804,19.15491076280858,,TMA,3.0,False,16.15491076280858
21788.0,VLG5RP,BAW47C,16.12386342655099,7.03095726441804,14.073749284604716,3.7899468826450704,3.8349858265407293,,TMA,3.0,False,0.8349858265407293
21788.0,BAW47C,VLG6LC,14.073749284604716,3.7899468826450704,17.77415512563118,10.291780392110162,7.481099008374766,,TMA,3.0,False,4.481099008374766
21792.0,UAE81W,VLG5RP,33.39821511317161,14.821540505923307,16.08575290624273,6.766370070245374,19.09468822511016,,TMA,3.0,False,16.09468822511016
21792.0,VLG5RP,BAW47C,16.08575290624273,6.766370070245374,13.810997496323251,3.822985484234085,3.7199495959121243,,TMA,3.0,False,0.7199495959121243
21792.0,BAW47C,VLG6LC,13.810997496323251,3.822985484234085,17.609975673224938,10.212130576382783,7.433263764800968,,TMA,3.0,False,4.433263764800968
21796.0,UAE81W,VLG5RP,33.1404693251894,14.890124064113635,16.04353435621144,6.493247609786063,19.047643411264875,,TMA,3.0,False,16.047643411264875
21796.0,VLG5RP,BAW47C,16.04353435621144,6.493247609786063,13.55378737164328,3.865084360452433,3.62023232849967,,TMA,3.0,False,0.6202323284996698
21800.0,UAE81W,VLG5RP,32.8869886347301,14.952786013511746,15.995156396956292,6.216479464166081,19.017282888815494,,TMA,3.0,False,16.017282888815494
21800.0,VLG5RP,BAW47C,15.995156396956292,6.216479464166081,13.295052221691266,3.906562840806603,3.553347346398333,,TMA,3.0,False,0.5533473463983332
21800.0,BAW47C,VLG6LC,13.295052221691266,3.906562840806603,17.275112295266755,10.057948358905602,7.326692431209858,,TMA,3.0,False,4.326692431209858
21804.0,UAE81W,VLG5RP,32.63253943183479,15.015642865650427,15.947134606783452,5.945567364796802,18.991287575281245,,TMA,3.0,False,15.991287575281245
21804.0,VLG5RP,BAW47C,15.947134606783452,5.945567364796802,13.033756596521847,3.9435986197407313,3.5349187100776795,,TMA,3.0,False,0.5349187100776795
21804.0,BAW47C,VLG6LC,13.033756596521847,3.9435986197407313,17.110641125084022,9.98047190263146,7.284560830476297,,TMA,3.0,False,4.284560830476297
21808.0,UAE81W,VLG5RP,32.38468301422322,15.07917571944961,15.894346853377128,5.66936851616241,18.986196520123347,,TMA,3.0,False,15.986196520123347
21808.0,VLG5RP,VLG6LC,15.894346853377128,5.66936851616241,16.953180223262564,9.89725914613603,4.358461573101417,,TMA,3.0,False,1.3584615731014171
21812.0,UAE81W,VLG5RP,32.139570770888994,15.143752095417009,15.842480385997291,5.398322237060561,18.988642872450757,,TMA,3.0,False,15.988642872450757
21812.0,VLG5RP,VLG6LC,15.842480385997291,5.398322237060561,16.81073951635645,9.777033027117632,4.484488145428204,,TMA,3.0,False,1.4844881454282044
21816.0,UAE81W,VLG5RP,31.894676649955457,15.202878440720433,15.785977386910778,5.125860777674839,19.00095989492502,,TMA,3.0,False,16.00095989492502
21816.0,VLG5RP,VLG6LC,15.785977386910778,5.125860777674839,16.695997535727816,9.64193518476166,4.606849761127182,,TMA,3.0,False,1.6068497611271821
21820.0,UAE81W,VLG5RP,31.651590863659848,15.26544882513654,15.688056974081656,4.85911927592974,19.055868097003767,,TMA,3.0,False,16.055868097003767
21820.0,VLG5RP,VLG6LC,15.688056974081656,4.85911927592974,16.60655082839603,9.472694926997711,4.70411641528359,,TMA,3.0,False,1.7041164152835897
21824.0,UAE81W,VLG5RP,31.408536209973,15.323797317210714,15.569757157051251,4.6100894565880655,19.12198886125709,,TMA,3.0,False,16.12198886125709
21824.0,VLG5RP,VLG6LC,15.569757157051251,4.6100894565880655,16.558947407962414,9.284393627049669,4.777825533701751,,TMA,3.0,False,1.7778255337017512
21828.0,UAE81W,VLG5RP,31.167809583309904,15.384104925187994,15.434097043471766,4.368889813089559,19.206370668402233,,TMA,3.0,False,16.206370668402233
21828.0,VLG5RP,VLG6LC,15.434097043471766,4.368889813089559,16.520658798963904,9.103386412230876,4.85757907766604,,TMA,3.0,False,1.8575790776660401
21832.0,UAE81W,VLG5RP,30.926186010835945,15.442435744531853,15.261513729137098,4.149038742721493,19.311208494900658,,TMA,3.0,False,16.311208494900658
21832.0,VLG5RP,VLG6LC,15.261513729137098,4.149038742721493,16.504428011674843,8.90201137741407,4.9127980601560255,,TMA,3.0,False,1.9127980601560255
21836.0,UAE81W,VLG5RP,30.682606193992115,15.502235447924336,15.062036200125794,3.951257159449851,19.427488421154337,,TMA,3.0,False,16.427488421154337
21836.0,VLG5RP,VLG6LC,15.062036200125794,3.951257159449851,16.490545647129775,8.69453725803453,4.9537203528064735,,TMA,3.0,False,1.9537203528064735
21840.0,UAE81W,VLG5RP,30.438900371223923,15.558612837663466,14.849339174887346,3.770039731445504,19.544944977537504,,TMA,3.0,False,16.544944977537504
21840.0,VLG5RP,VLG6LC,14.849339174887346,3.770039731445504,16.481092761467472,8.489417263880291,4.9935101943389855,,TMA,3.0,False,1.9935101943389855
21844.0,UAE81W,VLG5RP,30.19844986004399,15.612778311603387,14.625566269104876,3.5918022307121014,19.67278753187512,,TMA,3.0,False,16.67278753187512
21844.0,VLG5RP,VLG6LC,14.625566269104876,3.5918022307121014,16.472874623054985,8.269589294871281,5.029337925829683,,TMA,3.0,False,2.029337925829683
21848.0,UAE81W,VLG5RP,29.9584017943657,15.672588828136126,14.401832191193838,3.4154510087189225,19.805158048915395,,TMA,3.0,False,16.805158048915395
21848.0,VLG5RP,VLG6LC,14.401832191193838,3.4154510087189225,16.468225301460908,8.04721699337534,5.071808023060361,,TMA,3.0,False,2.0718080230603606
21852.0,UAE81W,VLG91MM,29.717828561074363,15.729722101758272,18.14018329486372,10.458918047299935,12.720976585573299,,TMA,3.0,False,9.720976585573299
21852.0,VLG91MM,VLG5RP,18.14018329486372,10.458918047299935,14.17898855142245,3.2448611241388865,8.230047453452174,,TMA,3.0,False,5.230047453452174
21852.0,VLG5RP,VLG6LC,14.17898855142245,3.2448611241388865,16.468516654120705,7.821603837881842,5.117471328775991,,TMA,3.0,False,2.1174713287759914
21856.0,UAE81W,VLG5RP,29.479170226801507,15.787557367902254,13.951803366549136,3.0694116271507115,20.07113232221491,,TMA,3.0,False,17.07113232221491
21856.0,VLG5RP,VLG6LC,13.951803366549136,3.0694116271507115,16.466890104938134,7.587619189982457,5.171059938005959,,TMA,3.0,False,2.1710599380059588
21856.0,VLG6LC,VLG91MM,16.466890104938134,7.587619189982457,18.010800967148935,10.400653682759934,3.208866436610962,,TMA,3.0,False,0.20886643661096205
21860.0,UAE81W,VLG6LC,29.235112999778007,15.84401322326347,16.465646416430637,7.34814115200169,15.337506938041498,,TMA,3.0,False,12.337506938041498
21860.0,VLG6LC,VLG5RP,16.465646416430637,7.34814115200169,13.726293396540507,2.890066598193719,5.232445288284563,,TMA,3.0,False,2.2324452882845627
21860.0,VLG5RP,VLG91MM,13.726293396540507,2.890066598193719,17.86556913269402,10.329375206777865,8.513337547264491,,TMA,3.0,False,5.513337547264491
21864.0,UAE81W,VLG6LC,28.99184680135605,15.894082497522108,16.461859495345468,7.100005104788541,15.308049486403352,,TMA,3.0,False,12.308049486403352
21864.0,VLG6LC,VLG5RP,16.461859495345468,7.100005104788541,13.50092968755905,2.7120309841326704,5.29352644370308,,TMA,3.0,False,2.2935264437030796
21864.0,VLG5RP,VLG91MM,13.50092968755905,2.7120309841326704,17.709820004343566,10.259114648808518,8.641367342055277,,TMA,3.0,False,5.641367342055277
21868.0,UAE81W,VLG6LC,28.727830495688444,15.901386563710489,16.460459649329017,6.848910396111152,15.245842457767402,,TMA,3.0,False,12.245842457767402
21868.0,VLG6LC,VLG5RP,16.460459649329017,6.848910396111152,13.277281290924307,2.5388495243831506,5.358101266252519,,TMA,3.0,False,2.358101266252519
21868.0,VLG5RP,VLG91MM,13.277281290924307,2.5388495243831506,17.541471361877502,10.180151762454871,8.750589514699891,,TMA,3.0,False,5.750589514699891
21872.0,UAE81W,VLG6LC,28.484524059743627,15.861353697669788,16.460468762183257,6.592447841059496,15.18191429225887,,TMA,3.0,False,12.18191429225887
21872.0,VLG6LC,VLG5RP,16.460468762183257,6.592447841059496,13.04836033084745,2.3563276404943654,5.439411576708355,,TMA,3.0,False,2.4394115767083546
21872.0,VLG5RP,VLG91MM,13.04836033084745,2.3563276404943654,17.372706976570978,10.101277142250296,8.870412431061466,,TMA,3.0,False,5.870412431061466
21876.0,UAE81W,VLG6LC,28.236805698245448,15.811464455531272,16.457612081162733,6.331055099249872,15.120435305618356,,TMA,3.0,False,12.120435305618356
21876.0,VLG6LC,VLG91MM,16.457612081162733,6.331055099249872,17.205292505701795,10.019241781848583,3.763209670339589,,TMA,3.0,False,0.763209670339589
21880.0,UAE81W,VLG6LC,27.997869753546556,15.751488730359924,16.453753712385897,6.068184647213156,15.067614049293594,,TMA,3.0,False,12.067614049293594
21880.0,VLG6LC,VLG91MM,16.453753712385897,6.068184647213156,17.041665897336156,9.935845958561329,3.9120895639686535,,TMA,3.0,False,0.9120895639686535
21884.0,UAE81W,VLG6LC,27.767438460242083,15.664435605077628,16.450659717267996,5.802572014541704,15.010857223881928,,TMA,3.0,False,12.010857223881928
21884.0,VLG6LC,VLG91MM,16.450659717267996,5.802572014541704,16.885221367716117,9.832987929196818,4.053775557815875,,TMA,3.0,False,1.0537755578158752
21888.0,UAE81W,VLG6LC,27.541642989252736,15.567696521774456,16.449690138689146,5.541928510957909,14.951503009591983,,TMA,3.0,False,11.951503009591983
21888.0,VLG6LC,VLG91MM,16.449690138689146,5.541928510957909,16.752883862293842,9.701838396079465,4.170944339878598,,TMA,3.0,False,1.1709443398785977
21892.0,UAE81W,VLG6LC,27.309070965679368,15.467016967729087,16.448238416658164,5.278688257673672,14.891599160668335,,TMA,3.0,False,11.891599160668335
21892.0,VLG6LC,VLG91MM,16.448238416658164,5.278688257673672,16.63607518547491,9.56452110330058,4.289947066383681,,TMA,3.0,False,1.2899470663836814
21896.0,UAE81W,VLG6LC,27.083589288610664,15.36916091476383,16.46033585025605,5.016324023504152,14.83356819219639,,TMA,3.0,False,11.83356819219639
21896.0,VLG6LC,VLG91MM,16.46033585025605,5.016324023504152,16.536742435567113,9.40082082814398,4.385162505104657,,TMA,3.0,False,1.385162505104657
21900.0,UAE81W,VLG6LC,26.864948120750785,15.275037169352178,16.524835891982658,4.746993873835037,14.75661263758738,,TMA,3.0,False,11.75661263758738
21900.0,VLG6LC,VLG91MM,16.524835891982658,4.746993873835037,16.461661298356553,9.219267384015945,4.472719684838933,,TMA,3.0,False,1.4727196848389328
21904.0,UAE81W,VLG6LC,26.64655077170436,15.18037159906615,16.600607078481893,4.494205138319715,14.66680395703775,,TMA,3.0,False,11.66680395703775
21904.0,VLG6LC,VLG91MM,16.600607078481893,4.494205138319715,16.398502693784692,9.028653285007552,4.538949898083763,,TMA,3.0,False,1.5389498980837626
21908.0,UAE81W,VLG6LC,26.42414910285217,15.084966221611108,16.719755175666638,4.249437842000814,14.545925091218347,,TMA,3.0,False,11.545925091218347
21908.0,VLG6LC,VLG91MM,16.719755175666638,4.249437842000814,16.339300740184385,8.827277370272562,4.593621700149612,,TMA,3.0,False,1.5936217001496118
21912.0,UAE81W,VLG6LC,26.210876838344983,14.997029013921942,16.864597872891753,4.019772840427329,14.417110792339743,,TMA,3.0,False,11.417110792339743
21912.0,VLG6LC,VLG91MM,16.864597872891753,4.019772840427329,16.28899140843007,8.626536512773693,4.642584876421781,,TMA,3.0,False,1.6425848764217807
21916.0,UAE81W,VLG6LC,25.999908732592964,14.9047815327747,17.035744210270796,3.8184852538720735,14.257005673242528,,TMA,3.0,False,11.257005673242528
21916.0,VLG6LC,DLH98Y,17.035744210270796,3.8184852538720735,18.22159110147076,10.487937987348662,6.774055846643646,,TMA,3.0,False,3.7740558466436456
21916.0,DLH98Y,VLG91MM,18.22159110147076,10.487937987348662,16.235685357076903,8.411782022550302,2.873020225439482,,TMA,3.0,True,-0.1269797745605179
21920.0,UAE81W,VLG6LC,25.79303591973181,14.813012479432569,17.24223054373816,3.644681159268077,14.06584149829256,,TMA,3.0,False,11.06584149829256
21920.0,VLG6LC,DLH98Y,17.24223054373816,3.644681159268077,18.1019913620262,10.438764407599477,6.848266631047646,,TMA,3.0,False,3.848266631047646
21920.0,DLH98Y,VLG91MM,18.1019913620262,10.438764407599477,16.188918900381953,8.1951525730472,2.9484979748415325,,TMA,3.0,False,-0.05150202515846747
21924.0,UAE81W,VLG6LC,25.594155816690364,14.71433977761055,17.462606501783025,3.4881541254367834,13.861794204136855,,TMA,3.0,False,10.861794204136855
21924.0,VLG6LC,DLH98Y,17.462606501783025,3.4881541254367834,17.972925185152842,10.378463205085248,6.909181165064524,,TMA,3.0,False,3.909181165064524
21924.0,DLH98Y,VLG91MM,17.972925185152842,10.378463205085248,16.14151880819094,7.96703592010685,3.0280407639784186,,TMA,3.0,False,0.028040763978418592
