CAT,SAC,SIC,Time,lat,lon,H(m),Hft,RHO,THETA,mode3a,FL,TA,callsign,BP,ROLL,track_true,GS,track_rate,TAS,HDG,IAS,MACH,BAR,IVV,TN,GS(kt),HDG.1,STAT,callsign_norm,time_seconds,id,Indicativo,Origen,Destino,HoraDespegue,RutaSACTA,TipoAeronave,Estela,EstelaRECAT,ProcDesp,ATOT,PistaDesp,ATOT_seconds
CAT048,20,129,06:47:59:477,41.18699365,2.05701527,1173.49243585113,3850.04092323784,7.144531,196.660767,6311.0,38.5,346111,VLG21PG,1015,,,,,,-178.066406,240.0,0.388,1728.0,1696,1094,261.36,182.4115,"No alert, no SPI, aircraft airbone",VLG21PG,24479.477,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:03:469,41.18200374,2.05661332,1211.5937619023,3975.04527779955,7.4375,196.133423,6311.0,39.75,346111,VLG21PG,1015,,,,,,-172.96875,244.0,0.396,1824.0,1888,1094,266.2,184.7406,"No alert, no SPI, aircraft airbone",VLG21PG,24483.469,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:07:461,41.17707268,2.05566254,1249.69505792297,4100.04953383601,7.734375,195.831299,6311.0,41.0,346111,VLG21PG,1015,,,,,,-166.640625,248.0,0.404,2112.0,2304,1094,270.82,191.7224,"No alert, no SPI, aircraft airbone",VLG21PG,24487.461,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:11:461,41.1722378,2.05369332,1303.03624175768,4275.05342340828,8.039062,195.880737,6311.0,42.75,346111,VLG21PG,1015,21.621,,274,,272.0,-159.785156,249.0,0.408,2592.0,2720,1094,274.12,198.2977,"No alert, no SPI, aircraft airbone",VLG21PG,24491.461,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:15:453,41.16748181,2.05104695,1356.37734809611,4450.05705872764,8.347656,196.138916,6311.0,44.5,346111,VLG21PG,1015,,,,,,-155.390625,250.0,0.408,3008.0,3104,1094,276.1,203.9612,"No alert, no SPI, aircraft airbone",VLG21PG,24495.453,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:19:453,41.16303458,2.04800162,1424.95832645427,4675.06027576424,8.644531,196.528931,6311.0,46.75,346111,VLG21PG,1015,,,,,,-154.335938,250.0,0.412,3232.0,3200,1094,276.54,206.1914,"No alert, no SPI, aircraft airbone",VLG21PG,24499.453,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:23:453,41.15842759,2.04476058,1485.91934816819,4875.06363424411,8.953125,196.929932,6311.0,48.75,346111,VLG21PG,1015,,,,,,-153.984375,250.0,0.412,3008.0,3168,1094,277.42,207.0264,"No alert, no SPI, aircraft airbone",VLG21PG,24503.453,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:27:445,41.15388894,2.041551,1546.88037250657,5075.06700133444,9.257812,197.303467,6311.0,50.75,346111,VLG21PG,1015,-0.527,,278,,276.0,-153.984375,250.0,0.412,3040.0,3136,1094,278.08,207.2076,"No alert, no SPI, aircraft airbone",VLG21PG,24507.445,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:31:445,41.14928745,2.03837201,1615.46144523937,5300.07052799914,9.566406,197.63855,6311.0,53.0,346111,VLG21PG,1015,,,,,,-153.984375,249.0,0.412,3104.0,3104,1094,279.4,207.2955,"No alert, no SPI, aircraft airbone",VLG21PG,24511.445,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:35:445,41.14468395,2.03519693,1676.42254163325,5500.07413149203,9.875,197.95166,6311.0,55.0,346111,VLG21PG,1015,,,,,,-154.160156,250.0,0.416,3040.0,3040,1094,279.84,207.0209,"No alert, no SPI, aircraft airbone",VLG21PG,24515.445,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:39:445,41.14001484,2.0320288,1737.38368684053,5700.0778951339,10.1875,198.237305,6311.0,57.0,346111,VLG21PG,1015,,,,,,-154.335938,249.0,0.416,3040.0,3008,1094,281.16,207.1088,"No alert, no SPI, aircraft airbone",VLG21PG,24519.445,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:43:445,41.13542259,2.02884634,1798.34482270759,5900.08162813196,10.496094,198.517456,6311.0,59.0,346111,VLG21PG,1015,-0.352,,282,,278.0,-154.335938,249.0,0.42,3040.0,2976,1094,282.04,207.0154,"No alert, no SPI, aircraft airbone",VLG21PG,24523.445,632,VLG21PG,LEBL,LEAL,0 days 06:46:05,DR24LB F34BL BL800 NITBA BL804 BL807 BL808 LOTOS DCT TORDU DCT DIKUT DCT SOPET DCT VLC VILNA IF10AL FA10AL TH10AL,A20N,Media,M+,LOTOS1C,0 days 06:46:05,LEBL-24L,24365.0
CAT048,20,129,06:48:19:555,41.28922357,2.09465396,7.69076868891716e-05,0.0002523218154534,0.765625,205.944214,6364.0,-0.25,345218,AEA38LZ,1014,-0.527,,108,,114.0,-113.730469,112.0,0.168,384.0,32,1026,107.8,245.3357,"No alert, no SPI, aircraft airbone",AEA38LZ,24499.555,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:48:23:617,41.28829602,2.0918798,3.3840537071228e-05,0.0001110253876447,0.875,211.750488,6364.0,-0.25,345218,AEA38LZ,1014,,,,,,-113.378906,124.0,0.188,128.0,32,1026,123.2,245.517,"No alert, no SPI, aircraft airbone",AEA38LZ,24503.617,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:48:27:664,41.28720048,2.08879363,-3.5320408642292e-05,-0.0001158806094899,1.007812,216.540527,6364.0,-0.25,345218,AEA38LZ,1014,,,,,,-113.90625,140.0,0.208,256.0,32,1026,137.5,245.484,"No alert, no SPI, aircraft airbone",AEA38LZ,24507.664,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:48:31:703,41.28603377,2.08546892,-0.0001373616978526,-0.0004506617527827,1.15625,220.46814,6364.0,-0.25,345218,AEA38LZ,1014,,,,,,-113.730469,150.0,0.228,1056.0,192,1026,150.48,245.6488,"No alert, no SPI, aircraft airbone",AEA38LZ,24511.703,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:48:35:727,41.28482131,2.0819652,7.61972399335355,24.999095266354,1.316406,223.665161,6364.0,0.25,345218,AEA38LZ,1014,-0.879,,160,,162.0,-113.90625,158.0,0.24,1344.0,1536,1026,160.6,244.5502,"No alert, no SPI, aircraft airbone",AEA38LZ,24515.727,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:48:39:766,41.2836597,2.07813868,45.7195301735774,149.99846337468,1.488281,226.636963,6364.0,1.5,345218,AEA38LZ,1014,,,,,,-114.257812,158.0,0.24,1824.0,1856,1026,161.48,243.9075,"No alert, no SPI, aircraft airbone",AEA38LZ,24519.766,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:48:43:773,41.28220137,2.07476122,83.8193459017202,274.9978628082,1.660156,228.065186,6364.0,2.75,345218,AEA38LZ,1014,,,,,,-115.664062,161.0,0.244,2304.0,2368,1026,163.68,243.1165,"No alert, no SPI, aircraft airbone",AEA38LZ,24523.773,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:48:47:781,41.28079174,2.07113776,137.15911048837,449.997096054664,1.839844,229.520874,6364.0,4.5,345218,AEA38LZ,1014,,,,,,-117.070312,161.0,0.244,2400.0,2464,1026,163.24,242.6495,"No alert, no SPI, aircraft airbone",AEA38LZ,24527.781,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:48:51:789,41.27933505,2.06748492,182.878841989674,599.996219953401,2.023438,230.679932,6364.0,6.0,345218,AEA38LZ,1014,-7.031,,164,,164.0,-119.003906,159.0,0.244,2048.0,2080,1026,163.24,242.6495,"No alert, no SPI, aircraft airbone",AEA38LZ,24531.789,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:48:55:789,41.27787585,2.06396306,220.978554948233,724.995282216361,2.203125,231.547852,6364.0,7.25,345218,AEA38LZ,1014,,,,,,-126.386719,162.0,0.248,2240.0,1952,1026,166.54,239.2712,"No alert, no SPI, aircraft airbone",AEA38LZ,24535.789,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:48:59:781,41.27586408,2.06081118,259.078313249163,849.994493240385,2.390625,231.410522,6364.0,8.5,345218,AEA38LZ,1014,,,,,,-137.636719,164.0,0.252,2016.0,2080,1026,165.88,228.9111,"No alert, no SPI, aircraft airbone",AEA38LZ,24539.781,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:03:773,41.27340677,2.05826041,304.798156600446,999.993984101006,2.574219,230.449219,6364.0,10.0,345218,AEA38LZ,1014,,,,,,-151.699219,164.0,0.252,2208.0,2112,1026,166.98,215.9747,"No alert, no SPI, aircraft airbone",AEA38LZ,24543.773,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:07:750,41.27064865,2.05653186,350.518124175258,1149.99388251915,2.742188,228.823242,6364.0,11.5,345218,AEA38LZ,1014,-23.203,,168,,172.0,-162.949219,165.0,0.256,2400.0,2304,1026,167.86,202.4341,"No alert, no SPI, aircraft airbone",AEA38LZ,24547.75,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:11:719,41.26778284,2.05558824,396.23821400851,1299.99418204768,2.890625,226.812744,6364.0,13.0,345218,AEA38LZ,1014,,,,,,-170.859375,163.0,0.252,2464.0,2624,1026,166.54,193.2001,"No alert, no SPI, aircraft airbone",AEA38LZ,24551.719,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:15:688,41.26470497,2.05491732,449.578375317156,1474.99471687554,3.042969,224.664917,6364.0,14.75,345218,AEA38LZ,1014,,,,,,-176.660156,161.0,0.248,2368.0,2432,1026,165.88,185.8777,"No alert, no SPI, aircraft airbone",AEA38LZ,24555.688,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:19:664,41.26164778,2.05498737,502.918655647896,1649.99564219584,3.175781,222.29187,6364.0,16.5,345218,AEA38LZ,1014,,,,,,178.066406,159.0,0.248,1952.0,2240,1026,166.1,179.6539,"No alert, no SPI, aircraft airbone",AEA38LZ,24559.664,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:23:633,41.25858579,2.05521587,541.018979699351,1774.99670935682,3.308594,220.012207,6364.0,17.75,345218,AEA38LZ,1014,1.758,,168,,168.0,177.363281,160.0,0.248,1856.0,1696,1026,167.42,176.9128,"No alert, no SPI, aircraft airbone",AEA38LZ,24563.633,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:27:602,41.25544457,2.05545862,571.499336186796,1874.99788213509,3.449219,217.853394,6364.0,18.75,345218,AEA38LZ,1014,,,,,,177.363281,160.0,0.252,1408.0,1248,1026,169.18,177.627,"No alert, no SPI, aircraft airbone",AEA38LZ,24567.602,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:31:570,41.25225614,2.05564845,594.359714351594,1949.99912523329,3.597656,215.870361,6364.0,19.5,345218,AEA38LZ,1014,,,,,,176.835938,165.0,0.26,1024.0,800,1026,174.24,177.3633,"No alert, no SPI, aircraft airbone",AEA38LZ,24571.57,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:35:547,41.24896909,2.05586453,609.600132039748,2000.00049720129,3.753906,213.980713,6364.0,20.0,345218,AEA38LZ,1014,,,,,,177.011719,168.0,0.264,1056.0,1088,1026,179.3,176.7975,"No alert, no SPI, aircraft airbone",AEA38LZ,24575.547,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:39:523,41.24565499,2.05614467,632.460587128997,2075.0019926763,3.914062,212.195435,6364.0,20.75,345218,AEA38LZ,1014,0.879,,184,,184.0,177.714844,173.0,0.272,1312.0,864,1026,183.26,177.182,"No alert, no SPI, aircraft airbone",AEA38LZ,24579.523,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:43:500,41.24215972,2.05630159,655.321077154949,2150.00360277304,4.089844,210.541992,6364.0,21.5,345218,AEA38LZ,1014,,,,,,178.417969,178.0,0.28,1312.0,1152,1026,188.32,177.561,"No alert, no SPI, aircraft airbone",AEA38LZ,24583.5,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:47:477,41.23863281,2.05649749,678.181605840102,2225.00533970444,4.269531,208.99292,6364.0,22.25,345218,AEA38LZ,1014,,,,,,179.121094,182.0,0.288,1312.0,960,1026,192.28,177.9071,"No alert, no SPI, aircraft airbone",AEA38LZ,24587.477,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:51:453,41.23502907,2.05665065,701.042170423083,2300.00719441087,4.457031,207.564697,6364.0,23.0,345218,AEA38LZ,1014,,,,,,179.648438,186.0,0.292,1216.0,896,1026,198.22,178.2642,"No alert, no SPI, aircraft airbone",AEA38LZ,24591.453,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:55:438,41.23126729,2.05676806,723.902787200175,2375.00922035782,4.65625,206.218872,6364.0,23.75,345218,AEA38LZ,1014,1.055,,202,,202.0,0.0,190.0,0.3,1408.0,1408,1026,203.28,178.5883,"No alert, no SPI, aircraft airbone",AEA38LZ,24595.438,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:49:59:414,41.22748282,2.05688558,754.383441567421,2475.01137043206,4.859375,204.977417,6364.0,24.75,345218,AEA38LZ,1014,,,,,,-179.824219,193.0,0.304,1472.0,1440,1026,206.14,179.165,"No alert, no SPI, aircraft airbone",AEA38LZ,24599.414,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:03:398,41.22361464,2.0569217,777.244134860113,2550.01364741445,5.070312,203.851318,6364.0,25.5,345218,AEA38LZ,1014,,,,,,-179.296875,196.0,0.312,1120.0,768,1026,211.2,179.7253,"No alert, no SPI, aircraft airbone",AEA38LZ,24603.398,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:07:383,41.21957209,2.05690283,784.864890247583,2575.01612651988,5.292969,202.796631,6364.0,25.75,345218,AEA38LZ,1014,,,,,,-179.296875,203.0,0.32,864.0,672,1026,218.24,180.0,"No alert, no SPI, aircraft airbone",AEA38LZ,24607.383,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:11:367,41.21549929,2.05688833,807.725691265427,2650.01875693126,5.519531,201.818848,6364.0,26.5,345218,AEA38LZ,1014,0.352,,224,,222.0,-179.648438,208.0,0.328,992.0,1120,1026,224.18,180.0,"No alert, no SPI, aircraft airbone",AEA38LZ,24611.367,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:15:352,41.21131082,2.05688172,830.586557366885,2725.02160087157,5.753906,200.890503,6364.0,27.25,345218,AEA38LZ,1014,,,,,,-179.472656,212.0,0.336,1664.0,1632,1026,229.24,180.0,"No alert, no SPI, aircraft airbone",AEA38LZ,24615.352,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:19:336,41.2070157,2.05690837,876.307493301108,2875.02467632201,5.996094,200.00061,6364.0,28.75,345218,AEA38LZ,1014,,,,,,-179.648438,214.0,0.34,2336.0,2560,1026,231.22,179.7473,"No alert, no SPI, aircraft airbone",AEA38LZ,24619.336,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:23:320,41.20280984,2.05697031,929.648457074538,3050.02784390843,6.234375,199.182129,6364.0,30.5,345218,AEA38LZ,1014,,,,,,-179.472656,213.0,0.34,2688.0,2752,1026,232.1,180.0,"No alert, no SPI, aircraft airbone",AEA38LZ,24623.32,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:27:313,41.198497,2.05697016,975.369481099769,3200.03120837137,6.480469,198.429565,6364.0,32.0,345218,AEA38LZ,1014,1.23,,232,,230.0,-179.121094,213.0,0.34,2496.0,2592,1026,232.1,180.4889,"No alert, no SPI, aircraft airbone",AEA38LZ,24627.313,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:31:297,41.19415669,2.05689919,1028.71054747421,3375.0347125753,6.730469,197.753906,6364.0,33.75,345218,AEA38LZ,1014,,,,,,-179.824219,213.0,0.34,2464.0,2560,1026,233.2,180.4889,"No alert, no SPI, aircraft airbone",AEA38LZ,24631.297,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:35:281,41.18982779,2.0568452,1082.05165808555,3550.03836191339,6.980469,197.122192,6364.0,35.5,345218,AEA38LZ,1014,,,,,,179.648438,215.0,0.344,2560.0,2592,1026,235.18,180.2417,"No alert, no SPI, aircraft airbone",AEA38LZ,24635.281,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
CAT048,20,129,06:50:39:273,41.18543609,2.05682933,1135.39283564314,3725.04223089145,7.234375,196.512451,6364.0,37.25,345218,AEA38LZ,1014,,,,,,179.296875,215.0,0.348,2784.0,2816,1026,235.18,180.0,"No alert, no SPI, aircraft airbone",AEA38LZ,24639.273,633,AEA38LZ,LEBL,LEPA,0 days 06:48:42,DR24LB F34BL BL800 NITBA BL809 BL810 LARPA TOLSO LISAS F33PA POS BAVUM OBUMU FA24LP TH24LP,B738,Media,M+,LARPA1C,0 days 06:48:42,LEBL-24L,24522.0
